age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
33,7,0,3,1,0,0,1,2,9,10,305,1,326,1,3,1
25,1,2,0,1,52,0,1,0,24,4,528,2,-1,0,0,1
30,4,0,1,1,484,0,1,0,6,0,703,1,-1,0,0,1
33,7,0,3,1,0,0,1,2,14,7,535,3,328,1,1,1
36,3,0,1,1,0,0,0,2,15,1,201,4,-1,0,0,0
42,0,0,1,1,46,1,1,2,2,6,1013,1,-1,0,0,0
39,1,1,2,1,463,0,1,2,18,0,169,1,-1,0,0,0
32,7,0,3,1,905,1,1,2,12,6,666,4,-1,0,0,1
35,8,2,1,1,127,0,1,1,14,3,162,1,-1,0,0,1
38,7,2,3,1,104,0,1,2,6,0,606,3,-1,0,0,1
32,6,1,1,1,1611,0,0,0,13,0,93,1,-1,0,0,0
27,6,2,1,1,592,0,0,2,5,6,466,3,-1,0,0,0
25,1,2,1,1,-250,0,1,0,13,0,456,1,-1,0,0,0
29,4,2,1,1,-13,0,1,2,14,0,512,3,-1,0,0,0
49,4,0,3,1,1071,1,1,2,16,9,225,1,91,1,3,1
32,7,0,3,1,1636,0,1,2,18,3,124,1,-1,0,0,0
32,7,2,3,1,0,1,1,2,5,6,550,4,-1,0,0,1
25,11,2,0,1,373,0,1,2,11,0,819,2,-1,0,0,1
60,10,0,1,1,0,1,1,2,9,9,408,1,-1,0,0,1
33,11,0,1,1,1536,1,1,2,9,6,359,1,92,3,3,1
28,11,2,3,1,22,0,1,2,15,0,536,2,-1,0,0,1
35,6,1,1,1,534,1,1,2,15,0,669,1,312,3,1,1
53,0,2,2,1,717,1,1,2,30,1,594,2,-1,0,0,0
33,4,0,1,1,484,0,1,2,16,5,205,3,182,9,3,1
43,6,2,1,1,35,1,1,1,9,3,208,1,-1,0,0,0
27,1,2,1,1,535,1,1,2,15,6,171,1,91,2,3,1
39,1,0,1,1,167,0,0,2,12,0,612,1,-1,0,0,1
31,4,0,3,1,165,1,1,2,15,0,218,4,-1,0,0,0
36,4,2,1,1,-15,0,1,0,6,0,341,3,-1,0,0,0
26,1,2,0,1,-887,0,1,2,18,0,827,2,-1,0,0,1
59,7,1,3,1,258,0,1,1,29,8,266,1,-1,0,0,1
56,1,2,1,1,663,1,0,2,8,1,819,3,-1,0,0,1
61,7,0,3,1,267,1,1,2,21,8,192,3,184,1,3,1
26,11,2,1,1,132,1,1,2,4,4,217,1,-1,0,0,1
36,2,0,1,1,205,0,1,1,18,3,176,4,-1,0,0,0
38,7,0,3,1,536,0,1,2,22,8,234,1,92,1,3,1
30,4,2,1,1,728,0,1,2,5,6,393,1,261,1,2,0
40,1,0,1,1,1844,0,1,2,11,0,231,1,-1,0,0,0
37,4,0,1,1,24,0,1,2,13,5,136,1,105,2,1,0
67,6,0,0,1,1093,1,1,1,8,1,64,3,-1,0,0,0
66,10,0,1,1,3473,1,1,2,14,7,441,2,-1,0,0,0
58,10,0,3,1,4048,1,0,2,15,1,270,5,-1,0,0,0
52,10,1,0,1,-779,0,0,2,17,7,709,1,-1,0,0,1
41,7,0,0,1,733,0,1,2,7,0,69,1,335,7,1,0
28,6,2,1,1,1277,1,1,2,26,10,475,1,-1,0,0,1
33,4,2,3,1,1257,0,1,2,22,1,66,1,-1,0,0,0
33,7,0,3,1,3401,1,1,2,20,3,253,1,-1,0,0,1
51,4,0,1,1,117,1,1,2,24,5,467,2,88,4,2,1
49,1,0,0,1,1898,1,1,2,21,5,159,1,-1,0,0,0
36,6,2,1,1,115,1,1,2,4,0,134,3,91,1,1,0
50,7,0,3,1,-151,0,1,2,18,3,63,2,-1,0,0,0
51,7,0,3,1,346,1,1,2,12,6,122,1,92,5,3,1
26,7,2,3,1,1177,1,1,2,19,8,116,1,-1,0,0,0
28,7,0,3,1,258,1,0,2,17,7,93,1,-1,0,0,0
32,1,0,1,1,-32,0,1,2,12,0,145,1,-1,0,0,0
25,7,2,3,1,2140,1,1,2,1,8,81,1,-1,0,0,0
38,4,0,1,1,581,0,1,0,6,0,79,1,-1,0,0,0
71,4,0,3,1,383,1,1,2,27,7,388,3,-1,0,0,1
32,4,1,3,1,53,1,1,2,22,5,671,2,-1,0,0,1
30,6,2,3,1,305,1,1,2,4,6,227,2,-1,0,0,1
37,7,0,3,1,393,0,1,2,14,0,567,3,275,4,1,1
31,7,0,3,1,166,1,1,2,25,5,392,6,-1,0,0,0
27,6,2,2,1,861,1,1,2,14,4,212,4,-1,0,0,1
32,3,0,1,1,1398,0,0,2,15,0,233,1,-1,0,0,0
61,10,0,3,1,3140,0,0,2,6,5,975,4,98,1,0,1
34,6,1,1,1,67,0,1,0,6,0,90,1,-1,0,0,0
37,7,1,3,1,488,0,1,2,17,9,328,1,854,2,1,1
22,11,2,2,1,1232,1,1,2,30,1,283,1,430,2,2,1
35,1,0,3,1,1016,0,1,2,17,1,294,2,-1,0,0,0
53,6,2,1,1,2398,0,1,2,2,5,317,1,180,2,1,1
58,4,0,1,1,116,1,1,0,16,4,580,3,-1,0,0,0
52,5,0,3,1,4012,1,1,2,31,5,634,3,92,5,2,1
47,6,0,1,1,3676,1,1,2,15,1,415,2,342,1,2,1
34,7,2,3,1,3821,0,1,2,13,0,649,2,-1,0,0,1
39,1,0,3,1,597,1,1,2,16,1,686,6,-1,0,0,1
52,8,0,1,1,1639,1,1,2,8,5,93,1,-1,0,0,0
29,11,2,2,1,2929,1,1,2,5,0,232,1,89,4,2,1
34,6,2,1,1,598,0,1,2,17,7,365,1,324,1,1,0
29,6,2,1,1,209,1,1,2,5,6,605,2,-1,0,0,0
28,1,0,0,1,-196,1,1,2,7,1,209,1,-1,0,0,0
32,5,0,1,1,409,1,1,2,3,4,115,2,86,2,3,1
34,11,2,2,1,1011,1,1,2,1,4,253,1,-1,0,0,1
27,1,2,1,1,240,0,1,2,18,0,166,4,-1,0,0,0
38,1,0,1,1,35,0,1,0,28,0,130,2,-1,0,0,0
58,1,2,1,1,119,0,0,2,12,0,985,1,-1,0,0,1
40,4,2,3,1,693,1,1,2,30,2,427,1,-1,0,0,0
27,1,2,1,1,23,1,1,2,26,6,590,2,-1,0,0,0
35,7,2,3,1,0,1,1,2,18,5,276,5,-1,0,0,0
36,4,0,3,1,341,1,1,2,13,5,282,1,-1,0,0,1
42,4,0,1,1,27,1,1,2,14,5,259,4,-1,0,0,0
55,10,0,3,1,2929,1,1,0,16,4,556,3,-1,0,0,0
32,7,2,3,1,1077,1,1,2,5,5,200,1,717,4,1,0
40,3,1,1,1,160,1,1,2,14,1,123,3,-1,0,0,0
39,6,0,0,1,444,0,1,2,8,0,374,2,-1,0,0,0
57,3,2,1,1,0,1,1,2,6,5,355,1,-1,0,0,1
37,3,0,1,1,1694,0,0,2,29,2,404,2,251,6,1,0
26,1,2,1,1,658,1,0,1,23,1,34,4,-1,0,0,0
43,7,2,3,1,483,1,1,2,19,5,950,6,-1,0,0,1
41,7,0,3,1,144,1,1,2,27,6,123,3,-1,0,0,0
44,7,0,1,1,488,1,0,2,29,2,138,2,183,11,1,0
61,7,0,3,1,997,1,1,2,22,4,269,1,104,1,3,1
41,7,0,3,1,3016,0,1,2,14,1,80,3,-1,0,0,0
22,11,2,1,1,216,1,1,2,8,6,363,1,187,1,3,1
30,7,1,3,1,415,0,0,2,6,0,984,1,343,4,1,1
35,7,2,3,1,592,1,0,0,14,0,192,1,-1,0,0,0
28,1,0,1,1,1238,0,1,0,14,0,246,1,-1,0,0,0
61,10,0,0,1,197,1,1,2,17,6,113,1,-1,0,0,1
59,4,0,0,1,3163,0,1,0,29,0,240,2,-1,0,0,0
43,1,0,1,1,625,0,1,0,30,9,175,1,-1,0,0,0
33,0,0,3,1,606,0,1,2,2,6,194,1,-1,0,0,0
64,10,0,3,1,2139,1,1,2,14,8,632,2,-1,0,0,0
63,4,0,1,1,896,0,1,2,28,2,115,3,91,4,2,0
38,7,1,1,1,257,0,1,2,30,7,435,1,-1,0,0,1
45,6,0,1,1,0,1,0,1,15,1,533,3,-1,0,0,1
42,1,0,1,1,3,0,1,0,14,0,34,1,-1,0,0,0
39,1,0,2,1,1181,0,1,2,30,1,650,2,-1,0,0,1
56,6,2,1,1,-13,1,1,0,16,4,52,3,-1,0,0,0
59,4,0,1,1,1,1,1,2,14,8,585,1,182,5,3,1
51,2,0,0,1,1093,1,0,0,18,4,18,1,-1,0,0,0
31,7,2,3,1,2907,0,1,2,12,1,248,1,194,3,1,1
58,10,2,3,1,1411,0,1,2,13,0,425,2,-1,0,0,0
26,1,2,1,1,184,1,1,2,3,6,110,2,6,1,2,0
37,7,2,2,1,715,0,1,0,20,0,247,2,-1,0,0,0
33,7,0,1,1,369,1,1,2,11,6,446,1,-1,0,0,1
34,6,0,1,1,260,1,1,2,28,2,50,1,-1,0,0,0
32,1,0,1,1,43,0,1,0,21,0,173,2,-1,0,0,0
45,1,0,2,1,1529,0,1,2,13,3,181,1,197,1,3,1
65,8,0,1,1,3195,1,1,1,2,10,904,1,-1,0,0,1
37,6,0,1,1,1283,0,1,0,20,0,209,1,-1,0,0,0
30,4,2,1,1,54,1,1,2,11,5,194,2,-1,0,0,0
47,3,0,1,1,1315,1,1,2,20,3,329,4,-1,0,0,1
34,4,2,3,1,184,0,1,2,30,1,87,3,-1,0,0,0
45,1,0,1,1,-221,0,0,0,3,4,170,1,-1,0,0,0
31,1,2,3,1,328,0,1,2,14,0,414,1,175,1,1,0
29,1,2,1,1,0,1,1,2,6,6,437,2,-1,0,0,0
28,7,0,1,1,292,0,1,0,28,0,507,1,-1,0,0,1
35,1,2,0,1,2040,1,1,2,21,3,258,1,157,4,1,0
56,8,0,0,1,3391,1,1,2,21,7,243,1,-1,0,0,1
28,1,2,1,1,75,1,1,0,1,4,7,1,-1,0,0,0
37,4,2,1,1,363,0,1,2,21,3,39,4,182,3,1,0
56,2,1,0,1,61,1,1,2,2,4,144,1,-1,0,0,0
33,4,0,1,1,8,1,1,2,29,5,462,2,-1,0,0,0
44,0,0,3,1,3463,0,0,2,28,5,210,3,-1,0,0,0
59,6,0,1,1,2552,1,0,2,5,5,125,3,-1,0,0,0
34,1,0,1,1,808,0,0,2,17,1,20,3,-1,0,0,0
48,6,0,1,1,1060,0,1,2,20,7,87,2,318,3,1,0
44,3,0,1,1,850,1,0,2,16,1,220,5,-1,0,0,0
31,8,2,3,1,1489,0,1,2,3,6,678,1,-1,0,0,0
31,3,0,1,1,505,1,1,2,11,1,773,3,-1,0,0,0
54,10,1,0,1,22,1,1,0,20,4,23,4,-1,0,0,0
56,4,1,1,1,3450,1,1,2,10,5,507,1,181,2,3,1
57,7,0,1,1,0,1,1,2,28,2,132,1,-1,0,0,0
47,0,0,1,1,318,1,1,2,4,5,299,2,-1,0,0,0
39,4,0,3,1,1524,1,1,2,20,7,567,1,-1,0,0,1
28,4,2,2,1,0,0,1,2,27,8,96,1,267,1,1,1
29,7,2,3,1,983,0,1,2,11,1,963,2,-1,0,0,1
59,10,1,1,1,93,1,1,0,26,0,193,2,-1,0,0,0
39,3,1,1,1,1957,0,0,2,20,3,47,1,-1,0,0,0
49,3,0,3,1,411,1,1,1,14,0,9,6,-1,0,0,0
41,6,0,1,1,0,0,1,2,17,3,595,2,-1,0,0,0
41,6,0,1,1,2498,1,1,2,12,5,411,1,-1,0,0,1
26,11,2,3,1,1134,1,1,2,21,7,464,4,-1,0,0,1
52,8,0,3,1,2133,1,0,2,18,1,90,1,-1,0,0,0
39,4,0,3,1,206,1,1,2,20,8,148,2,195,2,3,1
43,1,0,0,1,794,0,1,2,13,0,38,3,-1,0,0,0
51,1,0,1,1,50,0,0,0,6,0,121,1,-1,0,0,0
59,1,0,0,1,416,1,1,0,16,4,92,3,-1,0,0,0
28,7,2,3,1,1720,1,1,2,14,9,230,1,91,4,3,1
44,1,0,1,1,1697,0,1,0,4,1,150,2,-1,0,0,1
46,6,1,1,1,2232,1,1,2,13,6,121,1,-1,0,0,1
37,4,2,3,1,197,1,1,2,16,3,175,1,200,1,3,1
26,1,0,1,1,557,0,0,0,27,0,282,2,-1,0,0,0
54,7,0,3,1,1146,0,1,2,12,5,205,2,-1,0,0,0
59,10,0,0,1,-411,1,1,2,29,2,225,1,-1,0,0,0
30,7,2,3,1,1636,1,1,0,6,4,301,2,-1,0,0,0
40,4,0,1,1,192,1,1,2,7,5,266,2,-1,0,0,0
37,4,0,1,1,1762,1,1,2,16,7,334,2,-1,0,0,1
22,5,2,3,1,780,1,1,2,17,10,272,3,-1,0,0,1
43,7,2,3,1,0,1,1,2,11,5,155,2,-1,0,0,0
43,6,0,1,1,388,0,1,2,19,3,111,2,-1,0,0,0
40,1,0,1,1,668,0,1,2,17,7,156,2,318,1,2,0
35,6,1,1,1,0,1,1,2,30,1,186,6,-1,0,0,0
58,7,0,3,1,0,1,1,0,20,4,22,4,-1,0,0,0
34,7,2,3,1,29,0,1,2,13,0,248,2,-1,0,0,0
33,7,2,3,1,816,0,1,2,11,8,383,2,503,2,1,1
40,4,2,3,1,1646,0,1,2,4,5,173,1,92,5,3,1
42,7,1,0,1,0,0,1,2,19,3,73,5,-1,0,0,0
28,7,0,1,1,3,0,1,2,14,9,112,2,24,2,2,0
39,4,0,1,1,1587,0,1,2,8,9,108,2,98,3,3,1
30,6,1,0,1,1032,0,1,0,29,0,52,5,-1,0,0,0
30,4,0,3,1,526,0,0,0,26,4,677,3,-1,0,0,1
32,4,2,3,1,705,0,1,2,25,0,414,2,35,4,1,1
32,4,2,3,1,1625,1,1,2,22,0,796,1,109,1,1,1
34,4,2,3,1,2047,0,1,2,28,1,57,5,-1,0,0,0
60,7,2,3,1,560,1,1,2,15,0,730,5,-1,0,0,1
59,7,0,2,1,3534,1,1,2,21,3,216,4,-1,0,0,0
26,1,2,1,1,2007,1,1,2,13,8,194,1,92,5,3,1
34,4,0,1,1,1012,0,0,1,28,8,540,1,-1,0,0,1
45,5,1,3,0,75,0,0,2,4,6,236,1,-1,0,0,0
41,6,0,1,1,3126,0,1,2,29,4,222,1,91,7,1,1
22,11,2,0,1,3472,1,1,2,19,7,529,1,181,4,3,1
39,3,0,1,1,-311,0,1,2,6,0,55,2,345,2,2,0
36,7,0,1,1,565,1,1,2,27,10,300,1,-1,0,0,1
39,7,0,3,1,1654,1,0,2,21,3,151,1,-1,0,0,0
31,6,0,1,1,113,0,1,2,18,3,474,3,-1,0,0,0
31,6,2,1,1,162,0,1,0,28,0,247,1,-1,0,0,0
29,1,0,1,1,8,0,0,2,10,1,627,1,-1,0,0,1
36,7,0,3,1,495,1,1,2,12,10,213,3,182,6,3,1
21,11,2,2,1,53,1,1,2,14,4,270,1,-1,0,0,1
65,0,0,3,1,2331,1,1,1,9,6,290,1,92,1,3,1
31,3,0,1,1,182,1,1,2,20,5,231,2,-1,0,0,0
39,1,2,3,1,48,1,1,2,3,4,539,1,-1,0,0,1
42,3,0,2,1,1340,1,0,2,30,1,88,5,-1,0,0,0
37,1,0,2,1,1508,1,0,0,6,4,381,2,-1,0,0,1
57,10,0,1,1,3783,0,1,0,6,4,198,3,-1,0,0,0
39,7,0,3,1,2763,0,1,0,2,4,526,2,-1,0,0,1
31,6,0,1,1,3540,0,1,2,21,3,441,1,-1,0,0,0
45,6,0,1,1,204,0,1,2,3,4,224,2,-1,0,0,1
29,6,0,1,1,494,0,1,0,26,0,341,2,-1,0,0,0
22,6,2,1,1,33,1,1,2,12,6,369,1,-1,0,0,1
42,7,1,3,1,1064,1,1,2,18,5,101,2,-1,0,0,0
47,0,0,1,1,0,1,1,0,19,4,563,2,-1,0,0,0
26,3,2,1,1,136,1,1,2,20,7,120,1,-1,0,0,1
37,8,2,1,1,381,0,1,0,8,0,985,2,-1,0,0,1
37,3,0,1,1,2678,1,1,2,25,10,156,1,-1,0,0,1
53,7,1,1,1,1004,1,0,1,22,11,119,1,-1,0,0,1
34,6,0,3,1,69,1,0,2,3,5,263,3,251,3,3,1
50,2,0,1,1,388,1,1,2,15,9,173,2,99,4,1,1
27,4,2,3,1,-67,0,1,2,6,7,604,3,236,2,1,1
59,7,0,0,1,1727,1,1,1,25,0,500,4,358,2,1,1
50,1,1,1,1,203,0,1,1,19,3,265,1,127,4,2,0
27,7,2,3,1,-69,0,1,2,15,6,205,3,-1,0,0,1
35,6,0,1,1,0,0,1,2,20,7,18,5,-1,0,0,0
36,4,0,1,1,-393,1,1,1,14,5,119,4,-1,0,0,0
37,9,2,3,1,0,1,1,2,3,10,426,1,-1,0,0,1
36,0,0,3,1,0,1,1,0,2,4,87,3,-1,0,0,0
50,0,0,1,1,854,1,1,2,16,7,198,1,-1,0,0,0
27,6,0,3,1,2855,1,1,2,22,1,138,2,178,4,3,1
44,4,0,3,1,964,1,1,2,29,1,158,2,-1,0,0,0
31,7,1,3,1,373,1,1,2,10,6,132,6,-1,0,0,1
30,3,2,1,1,140,0,1,2,15,0,760,1,-1,0,0,1
38,3,0,1,1,797,0,1,2,20,7,62,4,-1,0,0,0
35,4,0,3,1,3160,0,1,2,16,3,445,2,95,1,1,1
37,5,2,3,1,1188,1,1,2,24,4,310,1,-1,0,0,1
28,1,2,1,1,-46,0,1,2,1,9,199,1,92,14,3,1
32,5,0,1,1,514,0,1,2,11,1,812,1,-1,0,0,1
51,4,0,3,1,825,1,1,2,17,3,977,3,-1,0,0,1
51,4,0,1,1,100,1,1,2,2,6,467,2,-1,0,0,1
22,3,2,1,1,129,1,1,2,16,8,258,1,-1,0,0,1
37,7,2,3,1,2875,1,1,2,20,3,110,2,-1,0,0,0
34,1,0,1,1,467,0,1,2,13,0,195,2,357,2,1,0
48,1,0,0,1,492,1,0,2,21,5,139,2,-1,0,0,0
39,4,1,1,1,0,0,0,2,30,7,85,1,-1,0,0,0
47,1,0,1,1,3237,0,1,0,15,0,198,3,-1,0,0,0
42,4,0,1,1,534,1,1,2,5,5,314,1,-1,0,0,0
38,6,0,1,1,0,0,1,2,8,9,210,1,92,3,3,1
32,6,0,1,1,51,0,0,2,7,1,297,1,-1,0,0,1
32,11,2,3,1,922,1,1,2,18,8,338,2,-1,0,0,0
37,4,2,1,1,1211,0,1,0,21,0,795,1,-1,0,0,1
33,6,1,3,1,891,1,1,2,8,0,398,2,-1,0,0,1
54,6,0,1,1,0,1,1,2,28,2,161,1,98,2,1,1
28,11,2,3,1,0,1,1,2,28,9,294,2,105,7,2,1
57,7,0,2,1,0,1,1,2,30,9,585,1,-1,0,0,0
58,3,0,1,1,1667,0,0,0,6,0,85,1,-1,0,0,0
44,7,0,3,1,3665,1,1,2,17,10,325,1,-1,0,0,0
46,6,0,0,1,469,0,1,2,2,6,75,1,264,10,2,0
39,4,1,1,1,385,1,1,2,13,8,242,1,48,2,1,1
37,7,2,3,1,62,0,1,2,2,5,428,2,272,8,3,1
33,7,2,3,1,2364,1,1,2,17,0,508,1,-1,0,0,1
38,3,0,1,1,4017,1,1,2,4,5,470,1,96,3,3,1
43,4,0,1,1,994,0,0,2,5,0,51,1,-1,0,0,0
31,6,2,1,1,-422,0,1,2,18,0,64,2,329,15,2,0
41,1,0,1,1,393,0,0,2,10,1,122,1,-1,0,0,0
34,4,0,1,1,652,0,0,2,18,1,50,4,-1,0,0,0
36,6,2,1,1,1281,1,1,1,24,1,119,2,-1,0,0,0
44,7,0,3,1,0,0,1,2,31,1,49,5,-1,0,0,0
45,5,0,1,1,396,1,1,2,28,5,238,1,-1,0,0,0
46,1,0,0,1,1303,1,1,2,4,5,174,1,-1,0,0,0
31,8,0,1,1,20,1,1,1,18,3,52,1,-1,0,0,0
33,1,0,1,1,0,1,1,2,29,1,454,6,-1,0,0,1
30,5,0,3,1,1785,1,1,0,17,8,235,1,-1,0,0,1
36,7,0,3,1,2326,0,1,2,20,3,7,5,-1,0,0,0
37,1,0,0,1,1796,0,0,2,17,7,232,2,-1,0,0,0
38,3,0,0,1,0,1,1,2,28,1,33,3,-1,0,0,0
29,7,2,3,1,-11,0,1,2,14,0,164,2,-1,0,0,0
57,7,1,3,1,3287,1,1,2,22,4,867,1,84,3,3,1
24,11,2,0,1,474,1,1,2,30,7,551,1,-1,0,0,1
57,6,0,1,1,169,1,1,2,3,6,369,1,-1,0,0,1
58,8,0,1,1,1625,1,1,2,5,6,286,2,-1,0,0,1
64,10,0,1,1,588,1,1,2,16,1,574,1,179,3,3,1
25,11,2,2,1,480,1,1,2,8,9,140,1,-1,0,0,1
47,4,0,1,1,293,1,1,2,3,10,499,1,-1,0,0,1
22,11,2,3,1,691,1,1,2,19,5,338,1,-1,0,0,1
56,7,0,1,1,0,1,1,2,27,8,298,1,111,8,2,1
41,6,1,1,1,1967,0,1,2,18,0,115,1,341,1,1,0
37,6,0,1,1,1967,1,1,2,27,0,242,1,212,1,3,1
29,7,2,3,1,573,0,0,0,16,4,190,4,-1,0,0,0
29,2,2,3,1,2196,1,1,2,5,5,215,1,-1,0,0,1
37,4,0,1,1,177,0,1,2,16,1,464,3,-1,0,0,0
46,1,1,1,1,709,0,1,2,18,1,100,4,-1,0,0,0
56,7,0,3,1,705,1,1,2,19,3,164,2,-1,0,0,0
42,7,0,3,1,2187,0,1,2,17,3,525,3,-1,0,0,1
32,7,0,3,1,937,1,1,2,26,0,61,1,190,1,1,0
32,7,2,3,1,2974,0,1,2,24,7,227,1,4,1,1,1
38,1,0,1,1,2008,0,1,2,18,3,354,1,-1,0,0,0
32,4,2,1,1,930,0,1,0,21,0,122,1,-1,0,0,0
47,4,2,1,1,-239,0,0,2,7,1,973,3,-1,0,0,1
34,1,0,1,0,-745,0,0,2,11,1,131,2,-1,0,0,0
48,7,0,3,1,2351,1,1,2,15,9,150,1,105,3,3,1
38,4,0,3,1,206,1,1,2,8,7,350,2,-1,0,0,1
57,1,0,1,1,1540,0,1,2,17,3,564,1,-1,0,0,1
60,2,0,1,1,0,1,1,1,3,5,676,2,181,5,1,1
39,7,0,3,1,297,0,1,2,13,0,734,2,-1,0,0,1
69,10,1,0,1,482,1,1,2,2,1,260,2,-1,0,0,1
57,10,0,0,1,1532,1,1,1,6,6,286,3,-1,0,0,0
34,4,0,1,1,0,0,1,2,3,5,261,1,470,2,1,1
27,1,2,1,1,294,0,0,0,28,0,694,2,-1,0,0,1
52,6,0,1,1,1228,0,0,2,4,5,218,1,-1,0,0,1
40,7,0,3,1,143,1,1,2,13,5,832,6,-1,0,0,0
46,6,1,1,1,875,0,0,2,11,0,269,3,353,2,1,0
48,6,1,1,1,362,1,1,2,13,5,529,1,-1,0,0,1
30,7,2,3,1,2876,1,1,2,6,5,103,4,-1,0,0,0
46,3,0,3,1,2520,0,1,2,19,3,144,1,-1,0,0,0
44,4,1,1,1,314,0,1,0,12,5,18,1,651,1,3,0
49,1,1,0,1,0,0,1,2,29,1,468,2,-1,0,0,0
45,6,0,3,1,2552,1,1,2,1,4,69,1,293,7,1,1
38,2,1,1,1,70,1,1,2,1,4,263,1,-1,0,0,1
38,1,0,1,1,3598,1,1,0,6,4,154,1,-1,0,0,0
32,1,2,1,1,2093,1,1,2,24,9,224,2,444,1,1,1
56,7,0,0,1,870,1,1,2,16,3,257,1,-1,0,0,1
35,7,1,3,1,0,0,1,1,29,8,171,1,-1,0,0,1
51,2,0,0,1,618,0,0,2,4,6,69,1,-1,0,0,0
25,3,2,3,1,12,1,1,2,12,4,126,6,-1,0,0,1
60,10,0,0,1,71,1,1,2,10,1,121,3,-1,0,0,0
30,3,2,1,0,-366,0,1,2,18,1,516,1,-1,0,0,1
41,1,0,1,1,2413,1,1,0,16,4,64,3,-1,0,0,0
41,2,0,0,1,39,1,1,2,21,5,299,4,-1,0,0,0
73,10,0,3,1,1641,0,1,2,27,6,49,2,-1,0,0,1
37,6,2,1,1,781,1,1,2,20,5,75,1,-1,0,0,0
38,4,0,1,1,976,0,1,2,14,1,766,3,-1,0,0,1
31,1,2,0,1,2369,0,1,2,18,0,87,1,-1,0,0,0
33,7,2,3,1,541,0,0,0,21,0,572,1,-1,0,0,0
57,2,0,0,1,0,1,1,2,13,5,189,2,-1,0,0,0
30,4,0,1,1,455,0,1,2,21,3,758,1,-1,0,0,1
43,6,2,1,1,386,1,1,2,12,1,220,3,529,1,1,1
43,6,0,1,1,2271,1,1,1,10,3,524,1,-1,0,0,1
47,2,1,0,1,1405,1,1,0,12,4,127,1,-1,0,0,0
32,1,2,3,1,3014,0,1,2,7,0,291,2,-1,0,0,0
36,1,0,1,1,-206,0,1,0,8,0,177,2,-1,0,0,0
23,1,2,1,1,780,0,1,2,15,0,416,1,-1,0,0,1
42,4,1,1,1,314,0,1,0,30,8,234,1,-1,0,0,1
60,6,0,2,1,738,1,1,0,19,0,529,3,-1,0,0,0
46,7,0,3,1,0,0,1,2,14,1,247,2,-1,0,0,0
22,11,2,2,1,3317,1,1,2,10,5,148,1,-1,0,0,0
33,4,2,3,1,3689,1,1,2,27,5,445,3,-1,0,0,1
41,0,0,1,1,30,1,1,2,30,7,460,1,-1,0,0,1
31,6,2,1,1,396,0,1,0,19,0,104,1,-1,0,0,0
30,4,2,0,1,2731,0,1,2,14,7,314,1,-1,0,0,0
54,5,0,3,1,368,1,1,1,31,1,7,4,-1,0,0,0
28,7,2,3,1,866,1,1,2,23,10,191,2,-1,0,0,1
55,4,0,1,1,462,1,1,2,11,5,116,2,-1,0,0,0
35,1,0,1,1,149,0,1,2,29,7,507,3,349,1,2,1
25,6,2,1,1,483,1,0,2,3,6,189,1,-1,0,0,1
27,1,0,0,1,-413,1,0,0,27,4,422,6,-1,0,0,1
27,1,0,2,1,409,0,1,2,18,0,525,1,-1,0,0,1
56,3,0,1,1,1989,1,1,2,3,6,336,2,281,2,1,1
61,10,0,3,1,2557,0,1,2,10,3,89,1,91,4,3,1
52,3,0,1,1,961,1,0,2,18,6,222,1,553,4,1,1
26,7,2,3,1,2786,1,1,2,3,4,300,2,72,1,3,1
30,8,0,3,1,330,1,1,2,14,7,111,1,-1,0,0,1
30,7,2,1,1,1299,1,1,2,14,5,515,2,-1,0,0,0
31,11,2,1,1,3511,1,1,2,6,8,311,1,96,1,3,1
43,3,1,1,1,-287,0,1,2,20,7,580,4,-1,0,0,0
26,7,2,3,1,1094,0,1,2,8,9,137,1,-1,0,0,1
72,10,0,0,1,2079,1,1,2,13,5,100,1,191,3,2,0
57,0,0,3,1,958,1,1,0,6,4,250,2,-1,0,0,0
32,7,0,3,1,62,0,1,1,13,3,45,1,-1,0,0,0
52,5,0,1,1,-488,0,1,0,29,0,322,1,-1,0,0,0
46,1,0,1,1,137,1,1,0,20,4,252,3,-1,0,0,0
31,7,0,3,1,927,1,1,2,18,5,100,4,-1,0,0,0
62,10,1,3,1,0,1,1,2,13,3,227,2,-1,0,0,1
57,7,1,2,1,854,1,1,2,6,8,480,1,40,5,3,1
34,1,0,3,1,748,0,0,2,6,0,161,1,-1,0,0,0
41,8,0,0,1,183,0,1,2,29,1,271,1,-1,0,0,0
33,1,0,0,1,-132,0,0,2,18,0,170,6,-1,0,0,0
42,7,0,3,1,4,0,1,2,8,0,579,2,295,1,3,1
25,5,2,3,1,42,0,1,2,5,4,149,1,94,1,3,1
40,7,0,3,1,413,0,1,0,14,0,150,1,-1,0,0,0
35,6,2,1,1,303,1,1,2,24,9,173,2,190,10,2,1
40,6,1,1,1,221,0,1,0,13,0,154,2,-1,0,0,0
33,1,0,1,1,1134,0,1,0,23,0,304,2,-1,0,0,0
52,0,0,3,0,-468,1,1,2,8,1,534,1,-1,0,0,1
31,4,2,3,1,1081,1,1,2,24,7,202,5,261,2,1,1
35,3,2,1,1,1239,0,1,2,5,0,60,2,347,1,1,0
71,10,0,1,1,2064,1,1,2,9,3,379,2,92,3,1,0
43,6,0,1,1,1996,1,0,2,31,1,34,3,-1,0,0,0
